ID.Number,College.Name,State,Public.private,Avg.Math.SAT,Avg.Verbal.SAT,Avg.combined.SAT,Avg.ACT,First.quartile...Math.SAT,Third.quartile...Math.SAT,First.quartile...Verbal.SAT,Third.quartile...Verbal.SAT,First.quartile...ACT,Third.quartile...ACT,Num.applications.received,Num.applicants.accepted,Num.students.enrolled,Pct.new.students.from.top.10..of.HS.class,Pct.new.students.from.top.25..of.HS.class,Num.full.time.undergraduates,Num.part.time.undergraduates,In.state.tuition,Out.of.state.tuition,Room.and.Board.costs,Room.costs,Board.costs,Additional.fees,Estimated.book.costs,Estimated.personal.spending,Pct.of.faculty.with.PhDs,Pct.of.faculty.with.terminal.degree,Student.faculty.ratio,Pct.alumni.who.donate,Instructional.expenditure.per.student,Graduation.rate,Private.or.Public,InterQ_Math_SAT,InterQ_Verbal_SAT
2631,Rutgers State University at Newark,NJ,1,529,459,988,NA,480,580,400,510,NA,NA,5785,2690,499,26,62,4005,1886,3640,7410,4748,2780,1968,978,690,2009,90,95,17.4,16,11878,58,Public,100,110
2632,Seton Hall University,NJ,2,496,443,938,NA,430,560,390,490,NA,NA,4576,3565,1000,16,36,4384,1530,12000,12000,6484,4358,2126,550,650,1000,81,84,14.4,15,10080,64,Private,130,100
2638,Saint Peter's College,NJ,2,428,379,807,NA,340,490,310,430,NA,NA,1606,1413,530,23,38,1921,1154,9408,9408,5520,2820,2700,295,500,450,78,78,12.1,22,7669,53,Private,150,120
2639,Stevens Institute of Technology,NJ,2,652,521,1173,NA,600,710,450,600,NA,NA,1768,1249,380,51,93,1263,11,16900,16900,5680,5680,NA,635,450,750,89,89,19,33,12837,79,Private,110,150
2642,Trenton State College,NJ,1,592,519,1111,NA,540,650,470,570,NA,NA,5042,2312,944,55,94,5167,902,3116,5391,5411,NA,NA,896,700,1000,81,87,14.4,6,8504,81,Public,110,100
2644,Upsala College,NJ,2,410,400,810,NA,NA,NA,NA,NA,NA,NA,1540,1363,446,NA,NA,950,214,12500,12500,5260,NA,NA,200,700,500,72,88,14,NA,NA,43,Private,NA,NA
4741,Rutgers State University at Camden,NJ,1,545,489,1034,NA,510,590,450,530,NA,NA,3366,1752,232,27,79,2585,1300,3641,7411,4748,2780,1968,849,690,2009,90,95,18.6,12,10134,57,Public,80,80
6964,Rutgers at New Brunswick,NJ,1,594,513,1107,NA,530,660,460,570,NA,NA,48094,26330,4520,36,79,21401,3712,3640,7410,4748,2780,1986,1003,690,2009,90,95,19.5,19,10474,77,Public,130,110
8770,Fairleigh Dickinson University,NJ,2,495,430,925,NA,430,550,380,480,NA,NA,3148,1616,504,9,24,3553,3152,11010,11010,5400,2994,2406,611,623,NA,77,87,16.7,8,9637,60,Private,120,100
9344,Ramapo College of New Jersey,NJ,1,510,460,970,NA,450,560,410,500,NA,NA,2088,957,362,6,29,2745,1938,3227,4449,4860,3400,1460,NA,600,1655,74,95,17.8,8,7333,47,Public,110,90
9345,Stockton College of New Jersey,NJ,1,552,489,1041,NA,550,600,490,550,NA,NA,4019,1579,710,23,65,4365,765,2288,3040,4351,2775,1576,704,711,1125,78,92,19.5,7,5599,64,Public,50,60
2093,Saint John's College,NM,2,NA,NA,NA,NA,520,650,550,675,27,30,285,246,126,20,45,411,NA,17430,17430,5720,2790,2930,200,275,950,73,89,9.8,20,14342,61,Private,130,125
2649,College of Santa Fe,NM,2,480,484,964,21,410,530,370,530,19,23,546,447,189,16,42,873,683,11138,11138,4138,1978,2160,330,600,1200,40,74,14,7,8820,80,Private,120,160
2650,College of the Southwest,NM,2,460,390,850,19,NA,NA,NA,NA,NA,NA,77,61,27,7,38,352,147,3120,3120,3382,1358,2024,125,400,500,24,35,14.3,NA,3190,20,Private,NA,NA
2651,Eastern New Mexico University,NM,1,NA,NA,NA,NA,NA,NA,NA,NA,16,25,1256,1220,590,NA,NA,2762,587,1518,5586,2600,NA,NA,NA,500,1200,73,80,19.6,2,5658,34,Public,NA,NA
2653,New Mexico Highlands University,NM,1,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,777,649,406,5,20,1630,384,1392,5148,2380,1430,950,20,400,NA,72,78,17.4,NA,7664,28,Public,NA,NA
2654,New Mexico Institute of Mining and Tech.,NM,1,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,787,601,233,40,73,1017,411,1302,5376,3214,3214,NA,556,600,1100,99,100,13.7,11,9241,34,Public,NA,NA
2657,New Mexico State University,NM,1,NA,NA,NA,22,NA,NA,NA,NA,19,25,4119,3200,1663,NA,NA,9673,3481,1980,6432,3148,1588,1580,NA,550,1066,76,NA,19.6,NA,6106,40,Public,NA,NA
2664,Western New Mexico University,NM,1,NA,NA,NA,17,NA,NA,NA,NA,12,21,1054,1054,470,5,25,1495,521,1394,4652,2260,1340,920,NA,500,NA,55,55,15.5,8,NA,47,Public,NA,NA
10313,Univ. of New Mexico-Main Campus,NM,1,NA,NA,NA,22,430,580,390,530,19,24,3871,3349,1891,27,53,12257,5264,1884,7115,3516,NA,NA,420,584,500,91,88,14.3,NA,8209,34,Public,150,140
2568,University of Nevada at Reno,NV,1,488,432,920,22,420,500,370,480,23,25,2868,2409,1524,NA,NA,5916,2939,1740,6490,4560,2635,1925,20,600,2900,78,80,15.4,12,10407,54,Public,80,110
2569,University of Nevada-Las Vegas,NV,1,486,417,903,21,NA,NA,NA,NA,17,23,NA,2786,1595,25,50,7969,8008,1740,6490,4952,1702,3250,40,700,1700,76,84,14.8,14,8139,37,Public,NA,NA
9192,Sierra Nevada College,NV,2,400,400,800,21,NA,NA,NA,NA,NA,NA,200,160,100,5,25,300,50,7500,7500,4500,2500,2000,NA,500,NA,45,45,7.5,NA,NA,29,Private,NA,NA
2666,Adelphi University,NY,2,500,457,957,NA,NA,NA,NA,NA,NA,NA,2186,1924,512,16,29,2683,1227,12280,12280,6450,NA,NA,NA,750,1500,29,30,12.2,16,10527,56,Private,NA,NA
2667,Dowling College,NY,2,440,400,840,18,370,520,340,440,16,20,1011,829,410,9,33,1059,2458,9000,9000,3100,NA,3100,630,450,1413,77,78,12.4,7,11178,42,Private,150,100
2668,Alfred University,NY,2,NA,NA,NA,NA,540,660,480,580,23,28,1732,1425,472,37,75,1830,110,16548,16548,5406,2808,2598,424,500,600,82,88,11.3,31,10932,73,Private,120,100
2671,Bard College,NY,2,NA,NA,NA,NA,550,690,550,670,NA,NA,1910,838,285,50,85,1004,15,19264,19264,6206,NA,NA,496,750,750,98,98,10.4,30,13894,79,Private,140,120
2681,Canisius College,NY,2,NA,NA,NA,NA,500,570,390,450,19,24,2853,2193,753,16,34,2978,434,10750,10750,5340,2750,2590,326,400,1130,90,92,14.6,26,7972,64,Private,70,60
2685,Cazenovia College,NY,2,392,375,781,19,NA,NA,NA,NA,NA,NA,3847,3433,527,9,35,1010,12,9384,9384,4840,2420,2420,395,600,500,22,47,14.3,20,7697,118,Private,NA,NA
2687,CUNY-Brooklyn College,NY,1,490,426,916,NA,420,560,350,490,NA,NA,3589,2992,1367,15,40,7767,3827,2450,5050,NA,NA,NA,155,500,700,83,100,15.6,NA,7581,43,Public,140,140
2688,CUNY - City College,NY,1,488,405,893,NA,400,570,310,480,NA,NA,3788,2747,1269,20,45,8071,3629,2450,5050,NA,NA,NA,93,500,NA,78,88,12.8,10,9002,34,Public,170,170
2689,CUNY-Hunter College,NY,1,446,399,845,NA,370,510,330,460,NA,NA,6189,3212,1418,14,43,8140,5947,2450,5050,NA,1600,NA,107,500,500,62,NA,14.1,28,7216,39,Public,140,130
2690,CUNY - Queens College,NY,1,486,421,907,NA,420,550,360,480,NA,NA,4681,3627,1749,12,37,8837,5624,2650,5250,NA,NA,NA,200,500,2100,100,100,12.5,11,7488,46,Public,130,120
2699,Clarkson University,NY,2,612,518,1130,NA,570,660,450,580,NA,NA,2174,1953,557,35,68,2332,53,15960,15960,5580,2622,2958,323,700,1300,95,95,15.8,32,11659,77,Private,90,130
2701,Colgate University,NY,2,623,563,1186,27,580,680,520,620,25,35,4856,2492,727,46,75,2649,25,19510,19510,5565,2690,2875,145,500,750,95,98,10.5,45,15494,93,Private,100,100
2703,College of Mount St. Vincent,NY,2,474,454,928,23,420,530,370,460,NA,NA,946,648,177,23,46,707,432,11790,11790,5770,NA,NA,60,500,1000,75,77,11.9,35,10015,83,Private,110,90
2704,College of New Rochelle,NY,2,415,415,830,NA,NA,NA,NA,NA,NA,NA,551,437,143,NA,NA,2515,639,10200,10200,4628,NA,NA,NA,NA,NA,87,NA,37.5,NA,NA,NA,Private,NA,NA
2705,College of Saint Rose,NY,2,NA,NA,NA,NA,434,568,436,594,18,24,983,664,249,23,57,1698,894,9990,9990,5666,NA,NA,150,800,1500,66,71,14.3,28,6084,64,Private,134,158
2707,Columbia University,NY,2,680,620,1300,NA,630,720,590,680,NA,NA,6756,1930,871,78,96,3376,55,18624,18624,6664,3740,2924,486,550,300,97,98,5.9,21,30639,99,Private,90,90
2708,Barnard College,NY,2,620,600,1220,NA,570,660,540,640,NA,NA,2496,1402,531,53,95,2121,69,17926,17926,8124,4786,3338,720,600,850,83,93,10.3,33,12580,91,Private,90,100
2709,Concordia College,NY,2,467,435,902,NA,NA,NA,NA,NA,NA,NA,303,198,101,10,40,443,153,9370,9370,4330,1870,2460,NA,NA,NA,50,55,9.5,NA,10497,53,Private,NA,NA
2710,Cooper Union,NY,2,740,600,1340,NA,690,760,540,660,NA,NA,2339,307,197,NA,100,959,26,NA,NA,8700,4700,4000,300,860,1450,67,100,8.1,36,18798,95,Private,70,120
2711,Cornell University,NY,2,NA,NA,NA,NA,640,740,540,640,NA,NA,19227,7171,3286,81,95,13072,NA,19000,19000,6238,3658,2580,66,510,1060,91,91,6.9,22,22480,93,Private,100,100
2712,D'Youville College,NY,2,497,435,932,22,450,510,420,580,21,25,866,619,157,18,47,1074,336,8920,8920,4310,NA,NA,180,680,1320,68,68,14.6,42,6898,46,Private,60,160
2713,Dominican College of Blauvelt,NY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,329,108,4,19,756,863,8310,8310,5500,5500,NA,395,600,1800,43,43,12.7,5,5480,54,Private,NA,NA
2718,Elmira College,NY,2,496,463,959,23,430,550,410,520,20,26,1457,1045,345,27,50,1109,502,14990,14990,4980,2860,2180,300,450,550,77,98,21.5,21,7502,64,Private,120,110
2722,Fordham University,NY,2,535,506,1041,NA,490,610,460,580,NA,NA,4200,2874,942,30,55,4740,1646,14235,14235,6965,6965,NA,170,600,1735,86,97,14.4,14,10864,80,Private,120,120
2728,Hamilton College,NY,2,591,531,1122,NA,550,645,490,590,NA,NA,3140,1783,454,40,82,1646,24,19700,19700,5050,2550,2500,NA,300,800,91,96,9.6,60,17761,91,Private,95,100
2729,Hartwick College,NY,2,524,478,1002,23,470,570,420,520,21,26,2083,1725,430,22,49,1464,67,17480,17480,4780,2250,2530,300,500,700,75,87,12.3,32,11625,73,Private,100,100
2731,Hobart and William Smith Colleges,NY,2,NA,NA,NA,NA,550,600,490,540,24,27,2688,2081,500,25,53,1792,5,19029,19029,5841,2877,2964,431,600,600,99,99,12.1,37,13040,79,Private,50,50
2732,Hofstra University,NY,2,540,470,1010,24,480,590,430,560,23,27,7428,5860,1349,25,63,6534,1350,11600,11600,5920,3620,2300,650,1000,1000,81,90,13.9,10,10093,60,Private,110,130
2734,Houghton College,NY,2,535,508,1043,24,470,600,440,560,22,27,949,786,302,30,70,1210,26,9990,9990,3550,1850,1700,310,500,1500,85,90,15,24,8187,67,Private,130,120
2735,Hilbert College,NY,2,350,350,700,18,NA,NA,NA,NA,NA,NA,238,235,108,2,13,888,390,7500,7500,NA,1730,2580,400,600,1160,31,38,14.3,NA,4981,NA,Private,NA,NA
2737,Iona College,NY,2,457,410,867,19,390,510,350,460,16,22,4892,3530,913,13,33,3906,1446,10690,10690,6790,NA,NA,270,570,1150,66,83,16,14,8107,66,Private,120,110
2739,Ithaca College,NY,2,NA,NA,NA,NA,500,600,450,540,NA,NA,7259,5526,1368,23,52,5612,166,14424,14424,6192,3062,3130,NA,634,1000,58,79,11.5,25,9812,75,Private,100,90
2744,Keuka College,NY,2,495,451,946,22,440,540,390,490,NA,NA,461,381,174,10,43,738,55,9600,9600,4550,4550,NA,265,600,750,55,94,13.3,43,7863,51,Private,100,100
2745,King's College,NY,2,442,465,907,25,NA,NA,NA,NA,NA,NA,356,233,53,16,24,246,18,8190,8190,3920,1992,1928,250,500,1000,100,100,7,NA,11082,NA,Private,NA,NA
2748,Le Moyne College,NY,2,NA,NA,NA,NA,480,590,420,510,23,27,1470,1199,425,21,76,1820,558,11040,11040,4840,1950,2890,320,400,900,89,92,13.3,28,8118,94,Private,110,90
2758,Manhattan College,NY,2,539,467,1006,NA,510,590,430,540,NA,NA,2432,1730,563,20,63,2578,254,12370,12370,6800,6800,NA,972,500,1800,92,92,13.6,25,10062,79,Private,80,110
2760,Manhattanville College,NY,2,524,500,1024,NA,490,590,470,585,NA,NA,962,750,212,21,54,830,150,14700,14700,6550,3600,2950,410,450,400,97,97,11.3,24,11291,70,Private,100,115
2765,Marist College,NY,2,515,475,990,25,480,545,435,510,21,27,4731,3171,830,12,31,3557,658,10700,10700,5925,2400,3525,290,550,1200,74,81,17.6,34,8408,69,Private,65,75
2768,Marymount College Tarrytown,NY,2,456,460,916,NA,400,500,410,530,NA,NA,478,327,117,9,34,731,370,11510,11510,6450,NA,NA,390,575,1075,71,93,10.3,30,10502,77,Private,100,120
2769,Marymount Manhattan College,NY,2,500,460,960,24,360,530,360,530,21,26,695,535,239,21,30,988,785,10200,10200,7000,7000,NA,125,350,1100,63,76,11.7,20,10622,68,Private,170,170
2772,Mercy College,NY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518,1378,788,6,24,4266,1811,7200,7200,NA,NA,NA,NA,500,800,67,67,13.8,NA,5585,NA,Private,NA,NA
2775,Molloy College,NY,2,468,435,903,NA,350,540,340,490,NA,NA,481,401,185,16,40,1402,579,8800,8800,NA,NA,NA,345,800,6900,38,40,9.7,13,3822,80,Private,190,150
2777,Medaille College,NY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,223,143,6,41,1146,236,8920,8920,4400,2500,1900,80,800,2050,65,70,16.2,16,7891,NA,Private,NA,NA
2778,Mount Saint Mary College,NY,2,450,450,900,19,390,530,370,460,NA,NA,1170,695,238,14,48,1170,429,7470,7470,4600,4600,NA,260,250,1400,74,75,15.3,23,6898,88,Private,140,90
2779,Nazareth College of Rochester,NY,2,540,494,1034,24,488,588,454,554,23,27,947,798,266,36,68,1274,471,10850,10850,5150,5150,NA,200,550,800,77,93,13.6,24,8797,61,Private,100,100
2785,New York University,NY,2,604,542,1146,NA,550,650,490,600,NA,NA,13594,7244,2505,70,86,12408,2814,17748,17748,7262,NA,NA,991,450,1000,87,98,7.8,16,21227,71,Private,100,110
2788,Niagara University,NY,2,NA,NA,NA,NA,430,525,400,500,19,24,2220,1796,467,65,99,1919,334,10320,10320,4762,NA,NA,420,450,650,68,100,14.2,20,7788,65,Private,95,100
2790,Nyack College,NY,2,472,433,905,21,NA,NA,NA,NA,NA,NA,460,283,160,15,34,508,34,7950,7950,3810,1680,2130,450,600,1200,35,35,11.6,NA,9685,55,Private,NA,NA
2791,Pace University,NY,2,517,441,958,NA,450,600,375,475,NA,NA,8256,3750,1522,37,70,5809,4379,11100,11000,5160,1340,3420,350,660,1115,90,95,13.8,10,10059,62,Private,150,100
2796,Polytechnic University,NY,2,630,480,1110,NA,560,670,410,560,NA,NA,1132,847,302,58,89,1379,214,16200,16200,4200,NA,NA,280,436,2486,90,90,10.4,14,14329,62,Private,110,150
2798,Pratt Institute,NY,2,520,430,950,NA,NA,NA,NA,NA,NA,NA,1181,903,292,NA,NA,1622,166,13975,13975,6740,4360,2380,380,1500,630,NA,92,10.8,10,13737,58,Private,NA,NA
2803,Rensselaer Polytechnic Institute,NY,2,NA,NA,NA,28,610,710,470,590,26,30,4996,4165,936,53,82,4291,16,17475,17475,5976,NA,NA,550,1230,1100,94,98,15.4,21,15605,70,Private,100,120
2805,Roberts Wesleyan College,NY,2,473,442,967,21,NA,NA,NA,NA,NA,NA,459,422,212,NA,NA,932,107,10220,10220,3546,1194,2352,214,520,1400,45,49,13.4,21,7592,46,Private,NA,NA
2806,Rochester Institute of Technology,NY,2,580,495,1075,26,520,640,440,550,22,28,4704,3798,1381,30,59,7176,2578,13968,13968,5670,2604,3066,261,500,875,NA,78,10.8,7,13508,68,Private,120,110
2808,Daemen College,NY,2,470,420,890,NA,NA,NA,NA,NA,NA,NA,939,894,269,NA,NA,1378,522,7950,7950,4150,NA,4150,320,600,NA,NA,51,23.8,NA,NA,NA,Private,NA,NA
2810,Sage Colleges,NY,2,503,481,984,22,NA,NA,NA,NA,NA,NA,419,170,373,NA,NA,1022,169,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,8.2,NA,7194,64,Private,NA,NA
2813,Sarah Lawrence College,NY,2,560,590,1150,NA,550,640,580,660,NA,NA,1380,768,263,57,82,1000,105,19300,19300,6694,4816,1878,264,600,700,89,93,6.1,18,14779,83,Private,90,80
2814,Skidmore College,NY,2,570,520,1090,25,515,620,470,570,NA,NA,4293,2728,591,25,62,2322,263,18710,18710,5970,3170,2515,215,500,700,87,92,12.7,29,14837,81,Private,105,100
2816,Siena College,NY,2,560,491,1051,24,540,640,440,540,25,28,2961,1932,628,24,68,2669,616,10800,10800,5100,2120,2980,310,575,1090,71,82,14.1,42,8189,100,Private,100,100
2817,St. Bonaventure University,NY,2,535,478,1013,25,480,580,420,520,22,27,1489,1313,375,13,45,1688,131,10456,10456,4927,2312,2615,395,500,1050,91,91,17.7,32,9828,78,Private,100,100
2820,St. Francis College,NY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013,916,401,NA,NA,1562,695,6550,6550,NA,NA,NA,150,450,NA,63,63,19.3,18,5194,45,Private,NA,NA
2821,St. John Fisher College,NY,2,525,465,990,22,458,587,420,520,22,27,1368,1064,354,19,51,1687,677,10570,10570,5600,3550,2050,190,400,800,86,81,14.5,29,7908,66,Private,129,100
2823,St. John's University,NY,2,506,426,932,NA,NA,NA,NA,NA,NA,NA,7775,2836,2412,NA,NA,11785,1752,9400,9400,NA,NA,NA,500,500,1350,72,90,29.3,NA,7435,65,Private,NA,NA
2825,St. Joseph's College,NY,2,483,442,917,19,410,520,400,495,NA,NA,707,512,222,17,44,1671,1512,7350,7350,NA,NA,NA,322,600,1500,52,52,13.6,21,5961,74,Private,110,95
2829,St. Lawrence University,NY,2,573,510,1083,NA,520,620,470,550,NA,NA,2753,1820,505,31,56,1801,45,18720,18720,5730,2960,2770,420,650,825,90,94,11.5,38,14980,85,Private,100,80
2832,St. Thomas Aquinas College,NY,2,425,400,825,NA,NA,NA,NA,NA,NA,NA,861,609,215,10,27,1117,815,8650,8650,5700,NA,NA,150,500,1750,69,73,16.1,13,6534,67,Private,NA,NA
2835,SUNY at Albany,NY,1,580,506,1086,NA,520,620,450,550,NA,NA,13528,9198,1843,16,61,10168,1231,2650,6550,4355,2950,1405,295,700,1560,93,96,17.4,16,9075,74,Public,100,100
2836,SUNY at Binghamton,NY,1,615,533,1148,26,570,670,480,580,NA,NA,14463,6166,1757,60,94,8544,671,2650,6550,4598,2690,1908,360,700,1000,83,100,18,15,8055,80,Public,100,100
2838,SUNY at Stony Brook,NY,1,542,464,1006,NA,480,595,410,510,NA,NA,12512,6969,1724,27,66,9744,1351,2650,6550,4712,4712,NA,295,600,1200,91,96,10.5,7,13705,57,Public,115,100
2841,SUNY College  at Brockport,NY,1,506,446,952,22,450,550,400,490,20,23,7294,3564,904,7,34,5758,1363,2650,6550,4460,2760,1700,315,500,705,79,83,19,14,6632,49,Public,100,90
2842,SUNY College at Buffalo,NY,1,455,409,864,NA,410,530,380,470,NA,NA,5318,3515,1025,8,29,7626,2091,2650,6550,4040,2680,1360,240,550,1230,71,78,18.7,12,7511,42,Public,120,90
2843,SUNY College at Cortland,NY,1,524,460,984,23,493,559,440,493,22,25,7888,3519,1036,6,40,5011,346,2650,6550,4680,2680,2000,316,630,1274,82,85,17.8,17,5563,53,Public,66,53
2844,SUNY College at Fredonia,NY,1,525,472,997,23,480,570,430,510,21,24,4877,2798,814,13,48,4123,298,2650,6550,4420,2500,1920,359,620,1481,82,90,16.3,10,6442,66,Public,90,80
2845,SUNY College at Geneseo,NY,1,608,541,1149,26,560,650,490,580,25,29,8598,4562,1143,56,93,5060,146,2650,6550,4170,2620,1550,433,600,650,79,84,19.1,25,5716,76,Public,90,90
2846,SUNY College at New Paltz,NY,1,537,479,1016,24,476,590,423,560,NA,NA,8399,3609,656,19,53,4658,1478,2650,6550,4240,1790,2450,271,550,1500,85,93,15.3,8,6608,53,Public,114,137
2847,SUNY College at Oneonta,NY,1,509,463,972,22,450,540,400,480,20,23,7500,4350,872,NA,NA,4627,483,2650,6550,4952,2300,2652,250,500,1350,70,70,17.1,13,6111,60,Public,90,80
2848,SUNY College  at Oswego,NY,1,550,480,1030,24,480,570,450,550,23,26,8000,4556,1464,17,70,6943,869,2650,6550,4810,2830,1980,311,500,1500,69,85,22,21,5280,63,Public,90,100
2849,SUNY College at Plattsburgh,NY,1,520,460,980,22,470,580,410,500,20,24,5549,3583,853,9,40,5004,475,2650,6550,4176,2520,1656,309,600,1380,80,90,17.9,16,6174,65,Public,110,90
2850,SUNY College at Potsdam,NY,1,540,500,1040,23,460,560,410,500,20,24,3150,2289,650,16,51,3598,234,2650,6840,4660,2750,1910,240,500,1000,71,75,15.1,17,6436,59,Public,100,90
2882,Syracuse University,NY,2,NA,NA,NA,NA,520,640,450,560,NA,NA,10477,7260,2442,28,67,10142,117,15150,15150,6870,3620,3250,360,635,960,73,84,11.3,13,14231,67,Private,120,110
2883,Utica College of Syracuse University,NY,2,496,437,933,28,440,560,380,490,18,25,1278,978,256,NA,NA,1525,798,12680,12680,4924,NA,NA,90,525,1175,64,96,12.3,7,8344,65,Private,120,110
2889,Union College,NY,2,NA,NA,NA,28,NA,NA,NA,NA,26,32,3495,1712,528,49,84,1915,123,18732,18732,6204,3297,2907,190,450,1024,94,96,11.5,49,15411,88,Private,NA,NA
2892,United States Merchant Marine Academy,NY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,356,283,44,96,987,NA,NA,NA,NA,NA,NA,4090,NA,75,68,85,12.8,11,22083,71,Public,NA,NA
2893,United States Military Academy,NY,1,653,558,1211,28,610,708,509,613,25,29,13703,1610,1212,59,92,4229,NA,NA,NA,NA,NA,NA,2380,1100,NA,37,37,8.8,NA,46477,95,Public,98,104
2894,University of Rochester,NY,2,NA,NA,NA,NA,550,670,470,590,23,29,8766,5498,1243,56,75,5071,438,17840,17840,6582,3978,2604,410,500,882,93,99,5.9,23,26037,80,Private,120,120
2895,Vassar College,NY,2,625,603,1228,27,580,680,560,650,25,30,3550,1877,653,53,87,2164,77,18920,18920,5950,5950,NA,465,600,800,90,98,9.7,39,17089,90,Private,100,90
2899,Wagner College,NY,2,510,480,990,NA,450,560,430,540,NA,NA,1416,1015,417,10,44,1324,117,13500,13500,5800,5800,NA,NA,585,1700,67,78,13.2,23,9006,75,Private,110,110
2901,Wells College,NY,2,590,490,1080,24,490,580,490,590,NA,NA,318,240,130,40,85,416,19,14900,14900,5550,NA,NA,NA,600,500,93,98,8.3,42,13935,69,Private,90,100
2903,Yeshiva University,NY,2,621,553,1174,NA,560,675,510,630,NA,NA,1002,857,606,NA,NA,1948,42,12584,12584,4192,2892,1300,270,520,1390,86,90,5.2,38,22724,63,Private,115,120
4759,CUNY-York College,NY,1,395,356,751,NA,320,470,280,420,NA,NA,1432,1432,706,5,20,3932,2937,2450,5050,NA,NA,NA,120,600,3364,75,88,18.9,NA,5383,26,Public,150,140
4766,CUNY- Baruch College,NY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5377,2872,1300,18,54,8247,4328,2450,5050,NA,NA,NA,112,500,500,83,88,18.2,7,5801,47,Public,NA,NA
4779,Long Island University at Brooklyn,NY,2,420,410,830,NA,NA,NA,NA,NA,NA,NA,3292,1317,707,NA,NA,3520,673,10258,10258,5570,2950,2620,485,700,1250,75,75,21.6,NA,NA,61,Private,NA,NA
4804,New York Institute of Technology,NY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531,1978,778,NA,NA,4730,2007,9190,9190,5500,2980,2520,850,500,1250,74,74,18.6,NA,7148,53,Private,NA,NA
6791,SUNY College at Purchase,NY,1,486,466,952,NA,420,560,390,540,NA,NA,2119,1264,390,5,33,2478,1441,2650,6550,4760,2990,1770,367,1125,1362,80,100,14.9,8,8170,46,Public,140,150
7022,CUNY-Lehman College,NY,1,407,371,778,NA,330,480,300,440,NA,NA,1897,1384,768,9,32,4890,3777,2450,5050,NA,NA,NA,112,500,1200,80,80,15.3,1,7177,30,Public,150,140
7109,SUNY College at Old Westbury,NY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,1328,370,NA,18,2992,1202,2150,5750,4420,2990,1430,248,660,NA,67,74,25.3,NA,6288,22,Public,NA,NA
9554,SUNY at Buffalo,NY,1,572,480,1052,NA,550,650,450,550,NA,NA,15039,9649,3087,36,100,13963,3124,2650,6550,4731,4731,NA,424,708,957,90,97,13.6,15,11177,56,Public,100,100
10097,CUNY- Medgar Evers College,NY,1,340,320,660,NA,280,370,260,360,NA,NA,1289,1289,644,1,6,2343,2640,2100,2600,NA,NA,NA,70,500,2700,64,76,16.5,NA,6324,36,Public,90,100
10286,SUNY Empire State College,NY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036,NA,1725,NA,NA,1596,4333,2650,6550,NA,NA,NA,95,600,1650,58,58,15.1,13,8301,NA,Public,NA,NA
20662,New School for Social Research,NY,2,537,552,1089,NA,NA,NA,NA,NA,NA,NA,1914,1190,634,NA,NA,2609,1482,14710,14710,8020,5520,2500,150,1300,1080,69,88,10.2,9,13578,59,Private,NA,NA
29040,CUNY-College of Staten Island,NY,1,447,398,845,NA,390,480,340,450,NA,NA,2170,2170,1433,9,40,5949,4887,2450,5050,NA,NA,NA,106,NA,NA,71,90,17.6,1,6154,48,Public,90,110
3011,Art Academy of Cincinnati,OH,2,425,425,850,17,NA,NA,NA,NA,NA,NA,130,82,33,NA,NA,199,31,8450,8450,NA,NA,NA,370,1200,NA,11,89,7.5,NA,9442,NA,Private,NA,NA
3012,Ashland University,OH,2,438,410,848,21,NA,NA,NA,NA,NA,NA,1454,1267,424,20,41,1874,757,11431,11431,4684,2467,2217,260,600,1700,43,43,17.4,NA,9090,66,Private,NA,NA
3014,Baldwin-Wallace College,OH,2,529,468,997,23,460,590,410,530,20,25,1690,1366,662,30,61,2718,1460,10995,10995,4410,2235,2175,585,1000,1000,68,74,17.6,20,8086,85,Private,130,120
3016,Bluffton College,OH,2,512,438,972,23,430,600,380,510,20,25,692,514,209,20,50,760,81,9900,9900,3990,2373,1617,NA,400,900,76,71,13.3,19,9073,58,Private,170,130
3018,Bowling Green State University,OH,1,497,449,946,22,430,550,390,500,20,24,9251,7333,3076,14,45,13699,1213,3070,7452,3352,1968,1384,660,600,1700,81,89,21.1,14,6918,67,Public,120,110
3023,Capital University,OH,2,NA,NA,NA,23,NA,NA,NA,NA,21,26,1747,1382,449,34,66,1662,960,13050,13050,4000,4000,NA,135,500,800,64,69,12.1,27,9557,83,Private,NA,NA
3024,Case Western Reserve University,OH,2,NA,NA,NA,NA,600,740,490,640,26,32,3877,3156,713,71,93,3051,513,15700,15700,4730,2960,1770,125,525,1460,95,95,2.9,29,19733,67,Private,140,150
